Age,Years Work Experience,Income,ZIP Code,Family Size,Monthly Credit Card Spending,Education Level,Value of Mortgage,Personal Loan
42,18,114000,94305,1,300,Undergrad,0,No
52,28,55000,91320,2,3200,Advanced/Professional,151000,No
54,30,21000,95351,1,100,Graduate,76000,No
56,30,50000,94022,4,2800,Graduate,0,No
58,34,41000,95833,3,1500,Undergrad,0,No
56,32,190000,90032,3,2200,Undergrad,0,Yes
64,40,8000,94110,2,300,Advanced/Professional,0,No
35,8,55000,92870,2,1670,Graduate,0,No
45,20,40000,91763,2,1300,Undergrad,0,No
57,32,22000,95616,3,100,Graduate,0,No
35,8,44000,94590,2,1670,Graduate,0,No
46,22,102000,95039,3,4500,Advanced/Professional,0,Yes
30,4,54000,93033,4,1800,Advanced/Professional,235000,No
44,20,130000,90291,4,3200,Graduate,0,Yes
39,12,75000,94501,3,2330,Graduate,0,No
42,18,42000,95929,2,1700,Undergrad,0,No
34,9,133000,92110,1,3800,Undergrad,0,No
46,20,40000,92037,1,1200,Graduate,0,No
55,31,34000,94305,3,1500,Undergrad,101000,No
28,3,142000,93727,1,800,Undergrad,0,No
35,10,64000,94542,3,2300,Undergrad,0,No
60,35,44000,94720,2,1600,Advanced/Professional,170000,No
50,24,95000,91401,1,300,Undergrad,262000,No
52,26,49000,90011,1,1400,Advanced/Professional,0,No
51,27,12000,91007,2,200,Undergrad,0,No
51,26,98000,90024,1,1300,Advanced/Professional,0,No
59,35,42000,91711,4,400,Undergrad,0,No
53,28,44000,92152,2,600,Advanced/Professional,0,No
43,17,124000,94117,1,5200,Undergrad,0,No
31,6,175000,95005,2,6700,Undergrad,0,No
32,6,22000,94061,4,300,Undergrad,0,No
41,17,78000,95929,4,2670,Undergrad,99000,No
31,4,54000,91741,2,1000,Graduate,109000,No
41,16,154000,92407,1,7000,Undergrad,0,No
47,22,42000,95820,3,2700,Graduate,0,No
37,13,195000,91763,2,6500,Undergrad,635000,No
53,23,80000,93023,1,3000,Advanced/Professional,0,No
49,22,81000,94301,3,2000,Graduate,0,No
62,36,89000,94022,2,2000,Undergrad,0,No
33,9,61000,93943,3,2600,Graduate,0,No
54,24,25000,90016,4,400,Advanced/Professional,0,No
27,3,43000,90245,3,100,Graduate,163000,No
60,35,122000,92606,1,2600,Undergrad,352000,No
29,5,160000,90405,1,4300,Undergrad,385000,No
56,32,83000,91320,4,1600,Graduate,0,No
55,30,79000,92182,2,0,Advanced/Professional,0,No
45,19,30000,94305,3,500,Graduate,0,No
33,9,145000,94110,1,4300,Undergrad,437000,No
45,21,151000,90024,2,3300,Undergrad,328000,No
44,18,14000,94720,2,100,Advanced/Professional,98000,No
37,11,19000,95054,3,200,Graduate,0,No
42,16,55000,95820,1,700,Advanced/Professional,135000,No
26,2,132000,94720,2,2400,Advanced/Professional,0,Yes
33,8,182000,94065,1,8600,Undergrad,0,No
61,36,78000,91330,3,500,Undergrad,0,No
31,7,42000,95822,1,2400,Graduate,0,No
54,29,44000,95518,2,2300,Advanced/Professional,187000,No
62,38,195000,91125,4,5200,Advanced/Professional,522000,Yes
61,36,53000,92717,3,500,Graduate,0,No
66,41,65000,92612,3,2400,Undergrad,0,No
38,12,43000,94305,4,200,Undergrad,0,No
55,29,38000,90035,4,1500,Advanced/Professional,0,No
60,36,50000,95741,1,1800,Advanced/Professional,0,No
23,-2,81000,91711,2,1800,Graduate,0,No
29,3,41000,94588,1,1900,Advanced/Professional,0,No
35,10,73000,93943,3,2300,Undergrad,0,No
53,27,31000,91605,2,400,Advanced/Professional,104000,No
32,7,84000,91320,3,600,Graduate,0,No
38,14,95000,94109,2,1900,Undergrad,0,No
44,18,162000,90840,4,1300,Undergrad,301000,Yes
43,18,60000,95039,2,2200,Advanced/Professional,115000,No
54,30,121000,95039,2,1100,Advanced/Professional,0,Yes
52,25,43000,91380,3,1000,Graduate,165000,No
31,7,38000,92182,1,1800,Graduate,182000,No
47,22,82000,92084,1,2900,Undergrad,276000,No
42,18,52000,95008,4,1900,Undergrad,0,No
57,33,43000,91016,3,1500,Undergrad,168000,No
33,8,82000,95747,1,2600,Graduate,0,No
35,10,161000,94109,1,4100,Undergrad,0,No
56,30,24000,94550,2,700,Graduate,0,No
57,32,102000,90210,1,2600,Undergrad,0,No
25,-1,53000,94305,3,2400,Graduate,0,No
53,28,85000,92037,1,1200,Undergrad,0,No
59,33,111000,95120,3,4400,Undergrad,0,No
56,32,90000,95054,2,300,Undergrad,0,No
54,28,94000,92709,2,1100,Undergrad,188000,No
48,23,63000,94606,4,3600,Advanced/Professional,0,No
55,30,153000,94305,2,2800,Graduate,0,Yes
33,7,39000,92037,2,2000,Advanced/Professional,0,No
46,21,205000,95762,2,8800,Undergrad,181000,No
42,18,142000,93106,1,3400,Undergrad,496000,No
49,25,163000,94608,2,400,Undergrad,0,No
42,17,113000,93014,3,1000,Undergrad,0,No
46,21,64000,92104,1,2900,Undergrad,0,No
65,40,20000,92647,3,100,Advanced/Professional,0,No
50,24,179000,94025,1,1000,Undergrad,0,No
54,24,91000,91101,2,4500,Advanced/Professional,90000,No
42,18,103000,91367,1,3330,Undergrad,0,Yes
57,33,80000,95053,4,1600,Graduate,0,No
61,35,38000,93106,2,300,Undergrad,0,No
60,34,44000,94143,1,200,Undergrad,0,No
40,14,164000,94720,1,4300,Graduate,0,Yes
33,7,81000,92647,3,1600,Undergrad,0,No
37,13,95000,90095,2,1700,Graduate,83000,No
52,28,44000,90747,3,1900,Graduate,0,No
33,7,88000,94583,3,1600,Undergrad,0,No
62,36,148000,94111,3,7000,Graduate,0,Yes
62,37,169000,95014,3,5000,Graduate,184000,Yes
63,37,11000,91711,1,800,Graduate,102000,No
55,25,92000,94550,1,3000,Advanced/Professional,158000,No
33,9,74000,92120,3,2600,Graduate,0,No
25,1,72000,94301,3,800,Undergrad,0,No
55,31,63000,95616,3,2670,Undergrad,0,No
29,3,172000,92373,2,4500,Undergrad,415000,No
45,21,183000,90029,2,1400,Undergrad,0,No
60,34,40000,91311,1,2500,Advanced/Professional,166000,No
44,18,68000,92673,4,2900,Undergrad,0,No
48,23,78000,91423,4,3600,Advanced/Professional,0,No
57,32,68000,90041,2,3700,Undergrad,184000,No
58,32,49000,94005,1,1400,Undergrad,99000,No
58,33,39000,94132,2,2300,Advanced/Professional,0,No
44,20,151000,95193,1,3500,Undergrad,392000,No
54,28,159000,90245,2,500,Undergrad,461000,No
59,33,89000,94608,4,1900,Graduate,0,No
63,37,105000,92694,4,1700,Advanced/Professional,244000,No
61,35,78000,90840,2,2000,Undergrad,0,No
58,32,128000,94609,2,2700,Undergrad,344000,No
44,20,81000,90254,4,800,Undergrad,228000,No
53,29,50000,93305,4,100,Advanced/Professional,152000,No
63,39,38000,92624,3,100,Advanced/Professional,178000,No
41,17,119000,94960,2,6100,Undergrad,263000,No
50,26,110000,94509,3,1800,Graduate,0,No
51,25,29000,90212,1,1400,Advanced/Professional,102000,No
47,22,19000,94590,1,400,Advanced/Professional,0,No
43,19,130000,90630,2,4700,Advanced/Professional,221000,Yes
46,21,38000,90024,1,2400,Undergrad,130000,No
50,24,31000,95054,1,300,Advanced/Professional,0,No
33,9,14000,91320,4,700,Graduate,105000,No
27,2,158000,95060,3,400,Graduate,0,Yes
34,8,39000,92124,4,200,Undergrad,115000,No
34,9,141000,95616,2,4900,Advanced/Professional,0,Yes
28,2,33000,95814,3,1000,Undergrad,167000,No
29,5,92000,95006,2,600,Undergrad,0,No
52,26,78000,94301,3,3000,Graduate,0,No
47,22,42000,91754,3,2700,Graduate,0,No
41,16,15000,94124,2,300,Graduate,83000,No
58,32,48000,91768,1,2800,Graduate,0,No
37,12,63000,95630,3,2300,Undergrad,0,No
57,33,149000,95060,1,4700,Undergrad,0,No
63,39,49000,90275,1,800,Undergrad,103000,No
60,35,125000,94720,2,3900,Undergrad,0,No
50,25,58000,92131,1,1300,Graduate,0,No
60,35,48000,94538,3,1500,Undergrad,0,No
54,30,75000,94720,2,3200,Advanced/Professional,0,No
28,4,114000,92521,2,200,Undergrad,0,No
45,21,134000,92697,4,5500,Graduate,0,Yes
28,2,111000,94305,4,2300,Advanced/Professional,0,No
54,29,62000,94301,4,3800,Graduate,149000,No
42,18,45000,95616,1,700,Undergrad,0,No
30,4,113000,90064,2,200,Undergrad,0,No
61,36,128000,94550,1,2600,Undergrad,0,No
64,38,168000,94061,4,5700,Advanced/Professional,0,Yes
38,13,81000,90095,1,4000,Advanced/Professional,206000,No
39,14,75000,92521,1,100,Graduate,297000,No
54,29,21000,95841,4,100,Advanced/Professional,0,No
59,33,83000,94701,3,4400,Undergrad,0,No
39,15,121000,92354,1,3500,Undergrad,368000,No
63,33,40000,91320,4,1670,Advanced/Professional,0,No
31,5,101000,94501,1,2900,Advanced/Professional,170000,No
56,26,90000,92120,2,4500,Advanced/Professional,0,No
47,20,68000,91320,1,2670,Graduate,0,No
28,3,74000,91330,2,1800,Graduate,221000,No
32,8,74000,93023,4,100,Graduate,257000,No
54,30,51000,92821,2,3200,Advanced/Professional,0,No
29,5,149000,94611,1,1500,Undergrad,0,No
39,15,31000,95039,1,1400,Advanced/Professional,88000,No
26,0,85000,95616,2,1600,Advanced/Professional,0,No
29,-1,62000,92672,2,1750,Advanced/Professional,0,No
46,21,44000,95112,1,300,Undergrad,110000,No
38,13,63000,92325,3,500,Advanced/Professional,190000,No
55,31,23000,95616,2,300,Undergrad,0,No
48,22,40000,94063,3,2200,Graduate,87000,No
36,10,78000,95064,2,4500,Advanced/Professional,204000,No
39,13,40000,92122,3,900,Advanced/Professional,129000,No
40,16,78000,90720,4,2400,Undergrad,0,No
26,0,129000,90028,3,700,Graduate,0,Yes
55,29,71000,91311,3,300,Graduate,0,No
61,35,23000,94720,3,300,Advanced/Professional,0,No
57,33,15000,94303,2,300,Undergrad,0,No
56,31,28000,94720,1,1300,Undergrad,138000,No
31,5,23000,94110,3,1000,Undergrad,95000,No
61,31,19000,91109,1,1500,Advanced/Professional,0,No
58,32,42000,95020,3,1400,Advanced/Professional,158000,No
43,18,113000,90036,2,400,Undergrad,325000,No
29,5,34000,90717,4,400,Graduate,0,No
50,23,19000,90272,1,500,Graduate,104000,No
49,25,43000,94109,1,1600,Graduate,0,No
43,18,179000,94108,3,1200,Undergrad,0,Yes
58,32,44000,92182,3,2200,Advanced/Professional,0,No
41,16,21000,92024,2,100,Graduate,0,No
65,40,115000,92647,1,2500,Undergrad,174000,No
52,27,81000,90024,4,3800,Graduate,0,No
55,31,91000,93555,2,2800,Undergrad,0,No
49,25,30000,90095,4,900,Graduate,0,No
52,22,55000,92129,3,1400,Advanced/Professional,0,No
56,31,48000,91775,2,2100,Advanced/Professional,0,No
30,4,23000,94122,4,300,Graduate,121000,No
36,10,21000,92084,3,100,Graduate,0,No
41,17,55000,92374,2,1700,Undergrad,0,No
42,15,21000,95678,3,1000,Graduate,0,No
60,34,40000,93940,3,2200,Advanced/Professional,0,No
44,20,30000,95020,4,300,Undergrad,0,No
34,9,78000,90095,3,600,Graduate,0,No
56,32,65000,92677,2,3200,Advanced/Professional,0,No
31,5,50000,91330,4,2100,Advanced/Professional,209000,No
29,4,55000,90024,4,2000,Graduate,0,No
31,5,111000,94305,2,200,Undergrad,0,No
36,10,21000,92008,3,100,Graduate,0,No
42,16,65000,92614,3,500,Advanced/Professional,256000,No
64,39,114000,90095,1,800,Advanced/Professional,0,No
61,36,54000,91320,3,900,Advanced/Professional,179000,No
35,11,75000,94542,2,1700,Graduate,0,No
28,2,13000,91791,4,400,Undergrad,0,No
38,14,54000,90095,2,600,Advanced/Professional,218000,No
44,17,22000,94546,3,1000,Graduate,126000,No
45,20,198000,95053,2,2800,Undergrad,0,No
46,20,18000,92521,1,200,Undergrad,0,No
57,32,74000,92780,4,700,Undergrad,0,No
40,14,61000,94539,4,200,Advanced/Professional,0,No
38,12,64000,94115,2,1800,Undergrad,0,No
39,14,10000,92705,2,300,Graduate,0,No
23,-2,82000,92152,2,1800,Graduate,0,No
47,22,61000,94025,3,2700,Graduate,168000,No
32,7,83000,94302,2,2500,Undergrad,148000,No
30,5,73000,93711,3,2600,Advanced/Professional,0,No
54,30,22000,95060,2,400,Undergrad,89000,No
25,0,91000,95039,2,1800,Graduate,321000,No
60,34,65000,95354,3,2200,Advanced/Professional,94000,No
61,36,13000,91711,3,500,Undergrad,0,No
36,11,103000,93555,1,4600,Undergrad,255000,No
52,26,95000,92130,1,300,Undergrad,0,No
33,7,31000,94303,4,1000,Undergrad,0,No
57,31,131000,90405,3,600,Undergrad,0,Yes
34,8,175000,95051,4,1100,Advanced/Professional,0,Yes
50,24,38000,91105,4,100,Undergrad,0,No
43,18,104000,91711,3,1000,Undergrad,0,No
34,10,114000,94305,3,3300,Advanced/Professional,0,Yes
26,1,38000,91910,4,1700,Graduate,0,No
26,0,30000,94024,4,1300,Advanced/Professional,0,No
48,22,19000,95616,2,100,Advanced/Professional,106000,No
49,25,25000,95192,4,1000,Undergrad,0,No
47,22,124000,90027,4,5000,Advanced/Professional,0,Yes
43,19,20000,94110,3,500,Undergrad,0,No
40,15,83000,90275,1,1000,Advanced/Professional,0,No
31,5,18000,94111,4,300,Graduate,0,No
27,1,99000,94305,1,3000,Advanced/Professional,149000,Yes
55,29,62000,92626,3,300,Graduate,0,No
54,30,24000,92647,1,100,Graduate,0,No
23,-1,13000,94720,4,1000,Undergrad,84000,No
54,28,64000,90095,2,800,Advanced/Professional,0,No
57,33,62000,92831,3,2670,Undergrad,240000,No
41,15,158000,94304,1,4700,Graduate,0,Yes
28,4,88000,94024,1,5400,Undergrad,0,No
33,7,28000,94109,4,800,Undergrad,0,No
51,27,52000,94132,2,1000,Advanced/Professional,0,No
28,4,82000,95136,4,0,Undergrad,0,No
63,37,140000,91711,2,6900,Undergrad,97000,No
29,4,80000,90028,1,800,Graduate,0,No
62,38,58000,94720,4,1200,Graduate,228000,No
51,25,180000,94701,1,1700,Undergrad,0,No
52,28,55000,94608,1,1600,Graduate,227000,No
43,16,65000,94110,3,2670,Graduate,100000,No
39,12,62000,91910,3,2330,Graduate,0,No
35,9,23000,95670,4,300,Undergrad,0,No
34,10,35000,94309,1,1700,Undergrad,0,No
49,24,35000,94701,4,200,Graduate,0,No
43,18,74000,92009,4,400,Undergrad,0,No
48,24,14000,91330,3,400,Undergrad,0,No
30,4,83000,91007,2,1500,Advanced/Professional,199000,No
46,21,71000,95814,4,1900,Advanced/Professional,0,No
43,17,53000,90245,2,700,Undergrad,130000,No
27,3,103000,92121,2,600,Undergrad,84000,No
39,15,109000,95827,1,1700,Undergrad,0,No
58,33,60000,94304,2,1900,Graduate,94000,No
44,17,12000,94542,3,670,Graduate,0,No
39,15,141000,92354,2,8000,Undergrad,0,No
35,10,128000,92843,1,3800,Undergrad,0,No
41,16,98000,95192,3,1000,Undergrad,296000,No
43,18,41000,94035,1,500,Advanced/Professional,0,No
55,25,90000,90717,2,4500,Advanced/Professional,0,No
32,6,31000,92675,1,300,Undergrad,0,No
56,26,74000,91335,1,3000,Advanced/Professional,0,No
30,5,83000,93101,4,1800,Advanced/Professional,0,No
65,39,35000,94005,1,500,Advanced/Professional,0,No
31,7,140000,95616,1,4000,Undergrad,0,No
41,15,65000,90019,3,500,Advanced/Professional,0,No
55,29,35000,90007,3,1400,Undergrad,0,No
37,7,73000,94043,4,1800,Advanced/Professional,0,No
34,10,29000,93555,1,1500,Graduate,0,No
34,9,55000,92122,4,2000,Graduate,147000,No
33,9,20000,95521,4,700,Graduate,0,No
48,23,70000,92122,1,2800,Graduate,0,No
28,3,81000,92121,4,200,Undergrad,0,No
30,4,25000,92173,2,300,Undergrad,0,No
44,20,119000,92677,2,7500,Undergrad,239000,No
61,35,49000,90095,4,1700,Graduate,185000,No
59,33,38000,92407,1,1400,Undergrad,0,No
33,7,80000,91103,2,1500,Advanced/Professional,0,No
56,32,84000,93407,1,4300,Undergrad,0,No
53,29,61000,95032,4,1600,Graduate,0,No
42,16,173000,91355,2,1500,Graduate,373000,Yes
43,19,60000,94301,2,2500,Undergrad,0,No
35,9,83000,90277,2,4500,Advanced/Professional,0,No
61,35,59000,92697,1,2800,Graduate,0,No
39,9,32000,90212,3,2000,Advanced/Professional,116000,No
61,37,33000,91775,3,100,Advanced/Professional,0,No
40,15,19000,90630,4,200,Advanced/Professional,0,No
34,8,14000,95014,4,300,Undergrad,0,No
65,39,94000,93022,4,4100,Undergrad,120000,Yes
40,16,154000,94122,2,6100,Undergrad,325000,No
39,15,33000,92346,1,2000,Graduate,0,No
61,35,28000,93302,2,200,Advanced/Professional,135000,No
40,16,44000,93407,1,1800,Undergrad,0,No
49,23,81000,93107,2,800,Advanced/Professional,0,No
43,18,29000,95126,1,500,Advanced/Professional,0,No
45,21,58000,94025,3,300,Advanced/Professional,0,No
52,28,38000,95064,4,900,Graduate,0,No
32,8,82000,93943,3,1500,Undergrad,0,No
31,7,18000,94720,1,400,Advanced/Professional,0,No
27,2,45000,94305,2,1700,Graduate,0,No
33,9,64000,92507,4,3400,Undergrad,0,No
65,40,48000,94708,3,2400,Undergrad,0,No
62,37,24000,90717,1,300,Advanced/Professional,0,No
55,25,65000,92093,4,2000,Advanced/Professional,0,No
46,20,111000,95037,1,0,Undergrad,329000,No
37,12,114000,91107,3,600,Graduate,0,No
60,35,39000,91711,2,1600,Advanced/Professional,0,No
44,14,19000,94112,1,750,Advanced/Professional,0,No
35,9,22000,94085,3,100,Graduate,0,No
52,28,49000,94928,4,1100,Graduate,0,No
30,4,40000,90095,1,300,Undergrad,0,No
62,36,63000,93407,1,1600,Undergrad,118000,No
41,15,55000,94305,1,2800,Undergrad,0,No
38,14,33000,92096,1,2000,Graduate,0,No
52,26,31000,92054,4,1500,Advanced/Professional,0,No
48,24,24000,92624,4,200,Undergrad,0,No
47,22,81000,90009,4,3600,Advanced/Professional,0,No
41,17,81000,95422,1,800,Graduate,223000,No
44,20,113000,95032,2,3300,Undergrad,0,No
31,6,92000,92037,2,3300,Undergrad,0,No
50,25,81000,92806,1,1200,Undergrad,0,No
36,11,101000,90212,3,1200,Advanced/Professional,0,No
52,26,78000,90720,3,3000,Graduate,0,No
62,38,78000,92521,2,0,Advanced/Professional,0,No
55,30,35000,94025,1,1500,Graduate,118000,No
61,37,9000,93907,2,300,Advanced/Professional,0,No
34,7,82000,95741,4,2000,Graduate,0,No
34,9,41000,94305,1,2500,Advanced/Professional,0,No
59,35,84000,92407,1,1800,Advanced/Professional,0,No
41,17,42000,91910,4,2200,Graduate,185000,No
33,8,54000,92251,3,2300,Undergrad,0,No
55,30,84000,95821,2,0,Advanced/Professional,0,No
64,40,131000,91103,1,3800,Undergrad,0,No
44,19,85000,90024,2,3800,Advanced/Professional,0,No
32,8,84000,92093,4,3400,Undergrad,0,No
67,41,114000,95616,4,2400,Advanced/Professional,0,No
40,14,61000,94612,3,500,Advanced/Professional,0,No
57,31,39000,92821,1,2200,Advanced/Professional,0,No
59,35,21000,95818,2,1000,Undergrad,120000,No
43,17,111000,91423,4,5400,Advanced/Professional,0,Yes
58,34,68000,94305,2,2800,Undergrad,113000,No
50,23,179000,94609,4,3600,Graduate,0,Yes
52,27,93000,90291,4,4100,Graduate,0,Yes
35,9,85000,92121,2,1800,Undergrad,0,No
40,15,180000,90095,1,4100,Undergrad,0,No
31,5,110000,92123,2,1500,Advanced/Professional,0,No
32,8,65000,95134,1,1200,Undergrad,268000,No
55,31,159000,92123,1,3900,Advanced/Professional,0,Yes
43,19,81000,92121,2,3200,Undergrad,0,No
31,6,132000,94571,1,3800,Undergrad,0,No
26,-1,44000,94901,1,2000,Graduate,0,No
58,33,98000,90277,1,2600,Undergrad,0,No
51,25,62000,95014,2,1500,Graduate,0,No
45,21,91000,95054,1,4700,Undergrad,0,No
56,30,29000,92152,4,700,Graduate,87000,No
25,-1,101000,95819,4,2100,Advanced/Professional,0,No
38,13,65000,91706,3,700,Graduate,0,No
62,36,58000,95020,1,2800,Graduate,0,No
39,13,32000,90747,2,800,Advanced/Professional,0,No
56,30,140000,94122,4,500,Undergrad,292000,Yes
50,25,44000,94303,1,300,Undergrad,187000,No
52,27,113000,92038,1,100,Advanced/Professional,0,No
53,28,38000,94998,1,1300,Graduate,0,No
25,-1,13000,95616,4,400,Undergrad,0,No
44,20,62000,94939,2,2500,Undergrad,0,No
42,12,29000,93611,3,2000,Advanced/Professional,0,No
42,16,141000,94960,3,4000,Graduate,0,Yes
63,37,132000,94080,1,4400,Graduate,0,Yes
57,32,23000,93407,1,300,Advanced/Professional,0,No
56,32,11000,94110,2,300,Undergrad,89000,No
60,34,90000,92192,4,1900,Graduate,0,No
62,38,43000,92354,1,1900,Graduate,0,No
48,22,59000,90086,4,2600,Undergrad,0,No
37,11,28000,94501,2,800,Advanced/Professional,0,No
55,29,28000,94539,2,700,Graduate,82000,No
42,17,108000,95120,3,1000,Undergrad,383000,No
39,13,78000,95616,1,2800,Advanced/Professional,0,No
47,22,65000,90840,1,2400,Undergrad,0,No
34,10,25000,92038,4,1000,Undergrad,0,No
48,23,108000,92120,2,3800,Advanced/Professional,0,No
52,27,43000,94611,4,200,Graduate,0,No
53,29,95000,94720,4,1000,Graduate,0,No
49,25,24000,95819,1,300,Undergrad,0,No
47,22,190000,94550,2,8800,Undergrad,0,No
48,24,24000,91950,1,900,Advanced/Professional,0,No
38,13,41000,90073,4,1700,Undergrad,0,No
48,22,80000,94720,3,1100,Undergrad,0,No
56,26,63000,94501,3,2000,Advanced/Professional,0,No
65,41,79000,90035,3,2000,Advanced/Professional,0,No
46,20,105000,90089,4,3200,Undergrad,0,Yes
60,35,153000,95136,3,2000,Advanced/Professional,0,Yes
50,25,114000,92104,1,600,Undergrad,0,No
41,15,120000,94521,1,5200,Undergrad,0,No
41,16,104000,92008,1,4000,Advanced/Professional,0,No
60,35,20000,92110,1,1300,Undergrad,0,No
57,31,41000,91401,1,1400,Undergrad,0,No
48,23,35000,93302,2,1300,Undergrad,0,No
53,27,174000,91006,1,2900,Graduate,0,Yes
42,18,164000,93407,1,1300,Advanced/Professional,0,Yes
45,20,22000,90230,1,100,Undergrad,0,No
35,10,132000,94123,1,3800,Undergrad,82000,No
34,9,32000,95054,4,1100,Advanced/Professional,0,No
67,42,21000,94607,3,100,Advanced/Professional,0,No
36,9,49000,94402,2,1670,Graduate,0,No
37,13,79000,91711,4,100,Graduate,280000,No
40,14,30000,94720,2,800,Advanced/Professional,86000,No
35,10,118000,92069,2,7800,Undergrad,358000,No
60,34,11000,94305,4,700,Advanced/Professional,0,No
59,29,61000,92008,3,2000,Advanced/Professional,0,No
35,9,43000,92037,4,1200,Graduate,0,No
27,1,141000,95135,4,5100,Advanced/Professional,354000,Yes
29,3,54000,94104,4,1800,Advanced/Professional,0,No
35,9,33000,91125,2,300,Undergrad,0,No
38,13,84000,91330,3,1200,Advanced/Professional,121000,No
62,37,125000,94801,1,1000,Advanced/Professional,0,Yes
43,19,110000,90639,1,3400,Undergrad,0,No
35,11,14000,94720,4,1000,Undergrad,0,No
